ID,DESCRIPTION,DESCRIPTION,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g)
27113300,Swedish meatballs with cream or white sauce,Swedish meatballs with cream or white sauce,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,1.31,1.21,1.21,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,6.27,0.24,0.0,12.47,0.2,37,0.2,0.19,56,1.42,15,204,4.526,538,1.008
27114000,Beef with mushroom sauce,Beef with mushroom sauce,163,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.07,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.19,0.0,0.0,21.97,0.1,6,0.0,0.4,20,1.8,16,204,2.687,355,0.0
27115000,Beef with soy-based sauce,Beef with soy-based sauce,186,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.62,1.62,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,15.86,0.5,3,2.8,1.18,19,1.51,18,211,2.761,333,0.0
27115100,Steak teriyaki,Steak teriyaki,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,28.86,0.0,0,0.0,0.39,10,2.53,26,259,3.13,517,1.764
27116100,Beef curry,Beef curry,111,0.0,0.0,0.0,0.0,0.43000000000000005,0.0,0.2,0.17,0.03,0.09,0.08,0.01,0.14,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,4.29,0.72,0.0,0.0,7.56,1.4,46,8.6,1.07,20,1.17,17,288,1.801,359,0.0
27116110,Beef curry with rice,Beef curry with rice,118,0.0,0.0,0.0,0.0,0.26,0.0,0.12000000000000001,0.1,0.02,0.05,0.05,0.0,0.09,0.0,0.49,0.0,0.49,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,2.58,0.43,0.0,0.0,5.61,1.0,28,5.2,0.66,16,1.18,15,187,1.111,313,0.0
27116200,Beef with barbecue sauce,Beef with barbecue sauce,187,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.37,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,20.86,0.3,3,0.2,0.52,14,1.89,17,236,2.309,361,8.862
27116300,Beef with sweet and sour sauce,Beef with sweet and sour sauce,183,0.09000000000000001,0.0,0.07,0.02,0.15,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.11,0.0,0.37,0.0,0.37,1.17,1.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,5.43,0.29,1.43,0.0,11.55,0.8,5,11.1,0.83,32,1.33,14,206,1.858,353,6.006
27116350,"Stewed seasoned ground beef, Mexican style","Stewed seasoned ground beef, Mexican style",194,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.14,2.14,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,13.5,0.2,6,3.5,0.18,19,1.65,15,242,5.559,230,0.0
27116400,Steak tartare,Steak tartare,197,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,2.66,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,15.67,0.4,55,5.2,0.44,32,2.11,18,263,5.207,144,0.0
27118110,"Meatballs, Puerto Rican style","Meatballs, Puerto Rican style",240,0.0,0.0,0.0,0.0,0.18,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.07,0.0,0.32,0.0,0.32,1.72,1.6099999999999999,1.24,0.37,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,6.41,0.0,0.0,13.82,0.8,16,2.5,1.3,27,1.77,19,314,5.034,773,0.0
27118120,"Stewed seasoned ground beef, Puerto Rican style","Stewed seasoned ground beef, Puerto Rican style",298,0.0,0.0,0.0,0.0,0.35,0.01,0.13,0.13,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.62,1.62,1.54,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,10.87,0.0,0.0,13.1,1.0,13,12.0,2.06,28,1.77,20,326,7.143,667,0.0
27118130,"Stewed dried beef, Puerto Rican style","Stewed dried beef, Puerto Rican style",256,0.0,0.0,0.0,0.0,0.23,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.54,1.54,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,1.28,0.35,0.0,17.69,0.8,8,7.0,2.97,16,1.64,16,219,3.215,1755,1.47
27118140,"Stuffed pot roast, Puerto Rican style, NFS","Stuffed pot roast, Puerto Rican style, NFS",253,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.99,1.93,1.72,0.21,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,9.72,0.0,0.0,18.64,0.4,7,5.7,1.0,18,1.57,15,184,6.237,641,0.0
27118180,"Beef stew, meat with gravy, no potatoes, Puerto Rican style","Beef stew, meat with gravy, no potatoes, Puerto Rican style",233,0.0,0.0,0.0,0.0,0.16,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.5,1.5,1.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,6.23,0.0,0.0,16.52,0.5,5,5.0,1.32,15,1.81,22,333,4.941,445,0.0
27120020,Ham or pork with gravy,Ham or pork with gravy,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.45,2.45,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,20.15,0.0,2,0.4,0.17,16,0.79,20,309,2.636,349,0.0
27120030,Ham or pork with barbecue sauce,Ham or pork with barbecue sauce,205,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.43,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.27,0.0,21.04,0.3,5,0.6,0.39,24,0.99,24,381,2.563,522,9.534
27120060,Sweet and sour pork,Sweet and sour pork,193,0.09000000000000001,0.0,0.07,0.02,0.15,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.11,0.0,0.49,0.0,0.49,1.1,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.59,1.46,0.0,11.54,0.9,10,11.1,0.92,31,0.94,21,261,1.571,399,6.132
27120080,Ham stroganoff,Ham stroganoff,131,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.11,0.0,0.11,0.95,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.41,6.32,0.0,0.0,7.47,0.7,32,0.7,0.48,34,0.45,12,168,3.426,698,0.0
27120090,Ham or pork with mushroom sauce,Ham or pork with mushroom sauce,166,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.07,2.45,2.45,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.46,0.0,0.0,20.55,0.1,8,0.4,0.24,28,0.8,21,325,2.754,351,0.0
27120100,Ham or pork with tomato-based sauce,Ham or pork with tomato-based sauce,153,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,20.3,0.4,8,2.4,0.57,17,1.05,24,385,2.458,352,0.0
27120110,Sausage with tomato-based sauce,Sausage with tomato-based sauce,234,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,1.97,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,0.18,0.0,13.28,0.4,26,2.0,1.06,11,1.12,16,327,6.166,863,0.756
27120120,Sausage gravy,Sausage gravy,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.57,0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.0,1.12,10.3,0.0,0.0,6.76,0.1,113,0.1,0.95,99,0.46,13,193,5.742,428,0.0
27120130,"Pork stew, no potatoes, tomato-based sauce, Mexican style","Pork stew, no potatoes, tomato-based sauce, Mexican style",112,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.08,0.0,0.1,0.0,0.1,2.02,2.02,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.54,0.0,0.0,14.31,0.5,4,1.9,0.44,15,0.8,20,307,1.346,426,0.0
27120150,Pork or ham with soy-based sauce,Pork or ham with soy-based sauce,189,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.61,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.4,0.0,0.0,14.87,0.5,4,3.1,1.07,24,0.82,21,295,2.807,341,0.0
27120210,"Frankfurter or hot dog, with chili, no bun","Frankfurter or hot dog, with chili, no bun",212,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.0,0.0,1.55,1.55,0.26,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,11.09,0.15,0.0,8.87,1.7,13,0.1,0.52,25,1.27,20,301,6.316,648,0.63
27120250,Frankfurters or hot dogs with tomato-based sauce,Frankfurters or hot dogs with tomato-based sauce,238,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.91,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,0.22,0.0,8.94,0.4,8,2.1,0.8,15,1.12,12,328,8.379,904,0.924
27121000,Pork with chili and tomatoes,Pork with chili and tomatoes,95,0.0,0.0,0.0,0.0,0.33,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,11.64,0.9,21,16.7,0.7,15,0.58,18,323,1.4,118,0.0
27121010,"Stewed pork, Puerto Rican style","Stewed pork, Puerto Rican style",198,0.0,0.0,0.0,0.0,0.26,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,2.36,2.36,2.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,1.31,0.0,0.0,17.92,0.7,8,7.3,1.6,21,1.1,26,402,2.837,579,0.0
27121410,"Chili con carne with beans, made with pork","Chili con carne with beans, made with pork",106,0.0,0.0,0.0,0.0,0.27,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.66,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,8.07,2.4,16,5.8,0.61,30,1.04,20,278,1.86,369,0.0
27130010,Lamb or mutton with gravy,Lamb or mutton with gravy,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.14,2.14,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,0.0,0.0,17.29,0.0,0,0.0,0.13,15,1.34,17,228,6.341,359,0.0
27130050,Lamb or mutton goulash,Lamb or mutton goulash,124,0.0,0.0,0.0,0.0,0.18,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.11,0.0,0.07,0.0,0.07,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,13.07,0.4,6,12.7,0.45,16,1.19,14,163,1.839,240,0.0
27133010,"Stewed goat, Puerto Rican style","Stewed goat, Puerto Rican style",263,0.0,0.0,0.0,0.0,0.18,0.0,0.06999999999999999,0.06,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,2.2,2.2,2.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,2.54,0.0,0.0,22.31,0.5,8,4.3,2.24,21,3.05,5,385,3.544,752,0.0
27135010,Veal with gravy,Veal with gravy,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,25.4,0.0,0,0.0,0.37,9,0.95,21,279,1.953,355,0.0
27135020,Veal scallopini,Veal scallopini,239,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,1.96,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,5.04,7.0,0.0,0.0,18.75,0.2,109,0.4,1.38,39,0.81,19,269,4.796,372,0.0
27135030,Veal with cream sauce,Veal with cream sauce,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.42,2.37,0.0,0.0,26.32,0.0,40,0.0,0.63,42,1.0,24,313,3.245,346,0.0
27135040,Veal with butter sauce,Veal with butter sauce,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,2.47,2.47,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,15.09,0.2,67,0.0,0.51,8,0.68,13,169,5.276,509,0.0
27135050,Veal Marsala,Veal Marsala,172,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.48,0.0,0.48,1.95,1.95,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,4.16,0.0,0.0,16.66,0.4,39,1.4,0.65,9,1.07,21,286,3.906,144,0.0
27135110,Veal parmigiana,Veal parmigiana,203,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,1.65,1.51,1.51,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.33,0.0,0.0,0.33,3.01,3.84,0.0,0.0,15.33,0.8,46,2.0,1.09,122,1.25,33,248,4.111,436,0.0
27135150,Veal cordon bleu,Veal cordon bleu,254,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,2.48,2.39,2.04,0.35,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.26,0.0,0.0,0.26,1.85,5.98,0.13,0.0,20.69,0.6,47,1.8,0.66,101,1.35,25,279,6.071,466,0.546
27136050,Venison or deer with tomato-based sauce,Venison or deer with tomato-based sauce,140,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,0.4,6,2.0,0.95,9,3.78,24,307,1.573,347,0.0
27136080,Venison or deer with gravy,Venison or deer with gravy,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,25.48,0.0,0,0.0,0.55,7,3.52,20,231,1.75,345,0.0
27136100,Chili con carne with venison/deer and beans,Chili con carne with venison/deer and beans,80,0.0,0.0,0.0,0.0,0.27,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.4,16,5.6,0.72,28,1.52,20,279,0.996,304,0.0
27141000,Chicken or turkey cacciatore,Chicken or turkey cacciatore,174,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,1.53,1.52,0.0,0.0,0.0,1.52,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,4.65,1.95,0.0,0.0,13.19,1.1,18,5.6,1.02,42,1.02,21,290,2.578,664,0.0
27141030,Spaghetti sauce with poultry,Spaghetti sauce with poultry,69,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.12,0.39,0.0,6.32,1.5,29,1.6,1.99,26,0.82,20,313,0.467,409,1.6380000000000001
27141035,Spaghetti sauce with poultry and added vegetables,Spaghetti sauce with poultry and added vegetables,65,0.0,0.0,0.0,0.0,0.4,0.0,0.28,0.25,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.12,0.3,0.0,6.33,1.4,30,9.4,1.62,23,0.83,20,304,0.448,329,1.26
27141050,"Stewed chicken with tomato-based sauce, Mexican style","Stewed chicken with tomato-based sauce, Mexican style",120,0.0,0.0,0.0,0.0,0.13,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.0,0.07,1.52,1.52,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.44,0.0,0.0,11.98,0.5,8,3.4,0.87,12,0.56,14,189,1.513,397,0.0
27141500,Chili con carne with chicken or turkey and beans,Chili con carne with chicken or turkey and beans,84,0.0,0.0,0.0,0.0,0.27,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.73,0.73,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,8.42,2.4,21,5.7,0.58,32,1.13,23,278,0.677,372,0.0
27142000,Chicken with gravy,Chicken with gravy,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.45,2.45,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,18.88,0.0,6,0.0,0.32,13,0.54,17,207,1.291,526,0.0
27142100,Chicken or turkey fricassee,Chicken or turkey fricassee,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,1.29,1.29,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,10.65,0.1,3,0.0,0.3,9,0.51,10,117,1.979,418,0.0
27142200,Turkey with gravy,Turkey with gravy,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,2.46,2.46,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,20.46,0.0,3,0.0,0.07,12,0.74,21,179,0.98,356,0.0
27143000,Chicken or turkey with cream sauce,Chicken or turkey with cream sauce,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,2.45,2.45,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.42,2.7,0.0,0.0,19.81,0.0,46,0.0,0.57,46,0.59,20,241,2.585,513,0.0
27144000,Chicken or turkey with mushroom sauce,Chicken or turkey with mushroom sauce,135,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.07,2.45,2.45,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.53,0.0,0.0,19.29,0.1,12,0.0,0.39,25,0.55,18,223,1.409,521,0.0
27145000,Chicken or turkey with teriyaki,Chicken or turkey with teriyaki,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,3.29,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.0,25.73,0.0,8,0.0,0.39,16,0.86,28,285,1.48,723,1.47
27146011,"Chicken, shredded or pulled, with barbecue sauce","Chicken, shredded or pulled, with barbecue sauce",167,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.46,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.19,0.0,19.0,0.3,9,0.2,0.53,20,0.7,20,265,1.119,550,9.198
27146100,Sweet and sour chicken or turkey,Sweet and sour chicken or turkey,250,0.12,0.0,0.08,0.04,0.12,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.5,0.0,0.5,1.1400000000000001,1.12,0.0,0.0,0.0,1.12,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,8.0,0.25,1.43,0.0,10.1,1.0,18,2.4,0.82,45,2.12,15,158,1.933,246,6.006
27146110,"Sweet and sour chicken or turkey, without vegetables","Sweet and sour chicken or turkey, without vegetables",250,0.12,0.0,0.08,0.04,0.12,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.5,0.0,0.5,1.1400000000000001,1.12,0.0,0.0,0.0,1.12,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,8.0,0.25,1.43,0.0,10.1,1.0,18,2.4,0.82,45,2.12,15,158,1.933,246,6.006
27146150,Chicken curry,Chicken curry,106,0.0,0.0,0.0,0.0,0.43000000000000005,0.0,0.2,0.17,0.03,0.09,0.08,0.01,0.14,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,4.3,0.82,0.0,0.0,6.47,1.4,48,8.6,1.13,20,0.73,18,280,1.564,376,0.0
27146155,Chicken curry with rice,Chicken curry with rice,115,0.0,0.0,0.0,0.0,0.26,0.0,0.12000000000000001,0.1,0.02,0.05,0.05,0.0,0.09,0.0,0.49,0.0,0.49,0.41,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,2.58,0.49,0.0,0.0,4.95,1.0,29,5.2,0.7,16,0.92,15,182,0.969,323,0.0
