ID,DESCRIPTION,DESCRIPTION.1,Energy (kcal),F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),Protein (g),"Fiber, total dietary (g)","Vitamin A, RAE (mcg_RAE)",Vitamin C (mg),Vitamin E (alpha-tocopherol) (mg),Calcium (mg),"Iron
(mg)",Magnesium (mg),Potassium (mg),"Fatty acids, total saturated (g)",Sodium (mg),Added Sugar (g),Energy_Factor,Score_Protein (g),"Score_Fiber, total dietary (g)","Score_Vitamin A, RAE (mcg_RAE)",Score_Vitamin C (mg),Score_Vitamin E (alpha-tocopherol) (mg),Score_Calcium (mg),"Score_Iron
(mg)",Score_Magnesium (mg),Score_Potassium (mg),Total_NRF9,"Score_Fatty acids, total saturated (g)",Score_Added Sugar (g),Score_Sodium (mg),Total_LIM,NRF9.3_Score,Label_Text,Label_Value
58148114,"Macaroni or pasta salad, made with Italian dressing","Macaroni or pasta salad, made with Italian dressing",132,0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.31,0.0,3.7,1.6,63,5.8,0.54,16,1.19,14,104,0.587,225,1.302,0.7575757575757576,5.606060606060606,4.329004329004329,5.303030303030303,4.8821548821548815,2.7272727272727275,0.9324009324009324,5.008417508417509,2.525252525252525,1.6763378465506122,32.98993166014442,2.223484848484848,1.9727272727272729,7.411067193675888,11.60727931488801,21.38265234525641,Medium,1
58148115,"Macaroni or pasta salad, made with light Italian dressing","Macaroni or pasta salad, made with light Italian dressing",115,0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.27,0.0,3.69,1.6,63,5.7,0.8,16,1.18,14,105,0.335,214,1.134,0.8695652173913043,6.417391304347825,4.968944099378882,6.08695652173913,5.507246376811594,4.63768115942029,1.0702341137123745,5.700483091787438,2.8985507246376807,1.942645698427382,39.2301330902626,1.4565217391304346,1.9721739130434779,8.090737240075613,11.519432892249526,27.710700198013072,Medium,1
58148116,"Macaroni or pasta salad, made with creamy dressing","Macaroni or pasta salad, made with creamy dressing",155,0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.11,0.0,3.81,1.6,65,5.7,0.55,18,1.19,14,102,1.083,216,0.462,0.6451612903225806,4.916129032258064,3.686635944700461,4.659498207885305,4.086021505376344,2.3655913978494625,0.8933002481389578,4.265232974910394,2.150537634408602,1.400137268359643,28.423084213887236,3.493548387096774,0.5961290322580646,6.05890603085554,10.148583450210378,18.27450076367686,Medium,1
58148117,"Macaroni or pasta salad, made with light creamy dressing","Macaroni or pasta salad, made with light creamy dressing",123,0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.11,0.0,3.82,1.6,64,5.8,0.58,15,1.17,14,98,0.496,209,0.462,0.8130081300813008,6.211382113821138,4.645760743321719,5.781391147244806,5.239385727190605,3.1436314363143625,0.9380863039399625,5.284552845528455,2.710027100271003,1.6952084414461166,35.64942585907817,2.0162601626016263,0.751219512195122,7.38776952986921,10.155249204665958,25.494176654412215,Medium,1
58148118,"Macaroni or pasta salad, made with any type of fat free dressing","Macaroni or pasta salad, made with any type of fat free dressing",134,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,4.26,1.7,3,1.7,0.09,8,0.98,14,53,0.23,238,2.772,0.746268656716418,6.358208955223881,4.53091684434968,0.24875621890547267,1.4096185737976785,0.44776119402985076,0.4592422502870264,4.06301824212272,2.4875621890547266,0.8415369958717053,20.846621463642744,0.8582089552238807,4.137313432835821,7.722258273848151,12.717780661907852,8.128840801734892,Bad,0
58148120,Macaroni or pasta salad with egg,Macaroni or pasta salad with egg,215,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.94,0.0,0.94,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.54,0.24,0.0,5.19,1.3,18,1.6,0.6,12,1.03,14,56,1.954,196,1.008,0.46511627906976744,4.8279069767441865,2.1594684385382057,0.9302325581395349,0.8268733850129198,1.8604651162790697,0.42933810375670844,2.661498708010336,1.550387596899225,0.5541810984661059,15.80035198184629,4.544186046511628,0.9376744186046511,3.963599595551062,9.44546006066734,6.35489192117895,Bad,0
58148130,Macaroni or pasta salad with tuna,Macaroni or pasta salad with tuna,201,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.5700000000000001,0.55,0.0,0.0,0.0,0.0,0.14,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.22,0.0,6.69,1.2,7,1.5,0.52,10,1.12,16,68,1.579,206,0.924,0.4975124378109453,6.656716417910448,2.1321961620469083,0.3869541182974019,0.8291873963515755,1.7247097844112769,0.38270187523918875,3.095632946379215,1.8952854773750298,0.7198052291732826,17.823189407184326,3.927860696517413,0.9194029850746269,4.45598096474151,9.30324464633355,8.519944760850777,Bad,0
58148140,Macaroni or pasta salad with crab meat,Macaroni or pasta salad with crab meat,200,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,0.22,0.0,6.48,1.2,5,2.0,0.75,21,0.94,18,81,1.58,232,0.924,0.5,6.480000000000001,2.142857142857143,0.2777777777777778,1.1111111111111112,2.5,0.8076923076923077,2.6111111111111107,2.142857142857143,0.8617021276595745,18.935108721066168,3.95,0.924,5.043478260869565,9.917478260869565,9.017630460196603,Bad,0
58148150,Macaroni or pasta salad with shrimp,Macaroni or pasta salad with shrimp,204,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.89,0.0,0.89,0.53,0.51,0.0,0.0,0.0,0.0,0.0,0.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.23,0.0,6.76,1.2,5,2.1,0.63,28,1.18,17,53,1.589,299,0.966,0.49019607843137253,6.627450980392156,2.1008403361344534,0.27233115468409586,1.1437908496732025,2.0588235294117645,1.0558069381598791,3.2135076252723307,1.984126984126984,0.5527743012098457,19.00945269906471,3.8946078431372544,0.9470588235294117,6.372549019607843,11.214215686274509,7.795237012790201,Bad,0
58148160,Macaroni or pasta salad with tuna and egg,Macaroni or pasta salad with tuna and egg,198,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.81,0.0,0.81,0.66,0.49,0.0,0.0,0.0,0.0,0.12,0.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.46,0.21,0.0,7.14,1.1,18,1.4,0.56,13,1.12,15,73,1.709,199,0.882,0.5050505050505051,7.212121212121211,1.9841269841269846,1.0101010101010102,0.7856341189674524,1.8855218855218858,0.5050505050505051,3.1425364758698096,1.8037518037518039,0.784440146142274,19.113284141652937,4.315656565656566,0.890909090909091,4.369784804567414,9.576350461133071,9.536933680519866,Bad,0
58148170,Macaroni or pasta salad with chicken,Macaroni or pasta salad with chicken,213,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.55,0.53,0.0,0.0,0.0,0.53,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.12,0.22,0.0,7.82,1.2,6,1.5,0.53,9,0.97,16,84,1.787,225,0.924,0.4694835680751174,7.342723004694836,2.0120724346076457,0.31298904538341155,0.7824726134585289,1.6588419405320816,0.32502708559046584,2.5299947835159102,1.7885088307623518,0.8390770152831885,17.59170675382842,4.194835680751173,0.867605633802817,4.5927740355174524,9.655215350071442,7.9364914037569765,Bad,0
58148180,Macaroni or pasta salad with cheese,Macaroni or pasta salad with cheese,245,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.9,0.0,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3,0.0,0.0,0.3,9.18,3.99,0.23,0.0,6.9,1.3,45,1.6,0.58,98,0.91,16,53,4.069,262,0.966,0.40816326530612246,5.63265306122449,1.8950437317784257,2.0408163265306123,0.7256235827664399,1.5782312925170066,3.076923076923077,2.0634920634920633,1.554907677356657,0.4602692140686062,19.027960026657375,8.30408163265306,0.7885714285714286,4.649511978704525,13.742165039929013,5.285794986728362,Bad,0
58148550,Macaroni or pasta salad with meat,Macaroni or pasta salad with meat,211,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.5700000000000001,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.22,0.0,7.66,1.2,5,1.5,0.51,8,1.0,15,90,1.827,378,0.924,0.47393364928909953,7.2606635071090055,2.0311442112389977,0.2632964718272775,0.7898894154818324,1.6113744075829384,0.2916514764855997,2.632964718272775,1.6926201760324981,0.907532519915297,17.481136903946222,4.329383886255924,0.875829383886256,7.788996497012157,12.994209767154336,4.486927136791886,Bad,0
58149110,Noodle pudding,Noodle pudding,209,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.82,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,3.05,0.53,0.0,5.96,1.6,74,1.6,0.78,29,1.62,22,142,1.642,71,2.2260000000000004,0.4784688995215311,5.70334928229665,2.734107997265892,3.934077618288144,0.8506113769271665,2.488038277511962,1.0673536989326464,4.30622009569378,2.5062656641604013,1.4455868879161151,25.035610898992758,3.9282296650717705,2.130143540669857,1.477012689827335,7.535385895568963,17.500225003423793,Medium,1
58150100,"Bibimbap, Korean","Bibimbap, Korean",80,0.0,0.0,0.0,0.0,0.6799999999999999,0.26,0.07,0.0,0.07,0.0,0.0,0.0,0.35,0.0,0.22,0.0,0.22,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,5.47,1.1,141,10.1,0.51,31,1.31,27,250,0.693,424,0.0,1.25,13.674999999999999,4.910714285714286,19.583333333333332,14.027777777777779,4.25,2.980769230769231,9.097222222222223,8.035714285714286,6.648936170212766,83.20946730574391,4.33125,0.0,23.043478260869566,27.374728260869567,55.83473904487435,Medium,1
58150110,"Rice, fried, meatless","Rice, fried, meatless",174,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.04,0.0,1.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,3.84,1.1,22,3.8,0.13,11,0.46,10,69,0.493,361,0.0,0.5747126436781609,4.413793103448276,2.257799671592775,1.4048531289910597,2.4265644955300125,0.4980842911877394,0.48629531388152075,1.4687100893997447,1.3683634373289546,0.8437270726338958,15.168190603993976,1.4166666666666665,0.0,9.020489755122437,10.437156421789103,4.731034182204873,Bad,0
58150310,"Rice, fried, NFS","Rice, fried, NFS",174,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.04,0.0,1.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,3.84,1.1,22,3.8,0.13,11,0.46,10,69,0.493,361,0.0,0.5747126436781609,4.413793103448276,2.257799671592775,1.4048531289910597,2.4265644955300125,0.4980842911877394,0.48629531388152075,1.4687100893997447,1.3683634373289546,0.8437270726338958,15.168190603993976,1.4166666666666665,0.0,9.020489755122437,10.437156421789103,4.731034182204873,Bad,0
58150320,"Rice, fried, with chicken","Rice, fried, with chicken",173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.64,0.53,0.0,0.0,0.0,0.53,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,7.28,0.9,20,3.2,0.17,12,0.5,12,100,0.656,359,0.0,0.5780346820809249,8.416184971098266,1.8579686209744015,1.2845215157353886,2.055234425176622,0.6551059730250484,0.5335704757670077,1.605651894669236,1.651527663088357,1.2298610257040956,19.28962656523842,1.8959537572254337,0.0,9.022367429002262,10.918321186227695,8.371305379010726,Bad,0
58150330,"Rice, fried, with pork","Rice, fried, with pork",179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.64,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,7.56,0.9,19,3.3,0.14,12,0.55,12,122,0.946,316,0.0,0.5586592178770949,8.446927374301675,1.7956903431763767,1.1793916821849781,2.0484171322160143,0.521415270018622,0.5156854318865491,1.707014276846679,1.596169193934557,1.4501366932128845,19.260847397778335,2.6424581005586587,0.0,7.675491863007043,10.317949963565702,8.942897434212632,Bad,0
58150340,"Rice, fried, with beef","Rice, fried, with beef",178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.64,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,7.86,0.9,19,3.2,0.18,10,0.77,11,96,0.931,313,0.0,0.5617977528089888,8.831460674157304,1.8057784911717496,1.1860174781523098,1.9975031210986267,0.6741573033707865,0.432152117545376,2.4032459425717856,1.4713750668806849,1.1475017929715514,19.949191987920173,2.615168539325843,0.0,7.64533463605276,10.260503175378602,9.68868881254157,Bad,0
58150510,"Rice, fried, with shrimp","Rice, fried, with shrimp",166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.64,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,6.68,0.9,32,3.2,0.44,23,0.44,14,84,0.497,324,0.0,0.6024096385542169,8.048192771084338,1.9363166953528403,2.1419009370816604,2.1419009370816604,1.7670682730923697,1.065801668211307,1.4725568942436413,2.0080321285140563,1.07664701358626,21.658417318248134,1.496987951807229,0.0,8.486118386589839,9.983106338397068,11.675310979851066,Medium,1
58150520,"Dukboki or Tteokbokki, Korean","Dukboki or Tteokbokki, Korean",132,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.25,0.0,1.25,0.3899999999999999,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.3,0.27,0.0,3.92,1.0,25,4.7,1.7,20,0.42,16,100,0.939,197,1.134,0.7575757575757576,5.9393939393939394,2.7056277056277054,2.1043771043771042,3.9562289562289563,8.585858585858585,1.1655011655011656,1.7676767676767675,2.886002886002886,1.6118633139909733,30.722530424658082,3.5568181818181817,1.718181818181818,6.488801054018446,11.763801054018446,18.958729370639638,Medium,1
58150530,"Adobo, with rice","Adobo, with rice",181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,2.24,2.24,1.1,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,17.68,0.2,4,0.1,0.21,18,1.34,21,216,2.58,522,0.0,0.5524861878453039,19.535911602209946,0.3946329913180742,0.24554941682013506,0.061387354205033766,0.7734806629834254,0.7649808754781131,4.112952731737263,2.7624309392265194,2.539085459033737,31.190412033012244,7.12707182320442,0.0,12.539034350228203,19.666106173432624,11.52430585957962,Medium,1
58151100,"Sushi, NFS","Sushi, NFS",93,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.83,0.0,0.83,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.47,0.0,2.92,1.0,4,0.9,0.14,6,0.22,13,47,0.133,428,1.974,1.075268817204301,6.279569892473118,3.840245775729646,0.4778972520908005,1.075268817204301,1.003584229390681,0.49627791563275436,1.3142174432497011,3.3282130056323598,1.075268817204301,18.890543148607662,0.7150537634408602,4.245161290322581,20.00935016362786,24.969565217391303,-6.07902206878364,Bad,0
58151170,"Sushi roll, avocado","Sushi roll, avocado",92,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.23,0.0,1.81,1.4,5,1.7,0.23,6,0.2,8,69,0.223,361,0.966,1.0869565217391304,3.934782608695652,5.434782608695652,0.6038647342995169,2.0531400966183573,1.6666666666666667,0.5016722408026756,1.2077294685990339,2.070393374741201,1.5957446808510638,19.068776479969817,1.2119565217391304,2.0999999999999996,17.060491493383743,20.372448015122874,-1.3036715351530574,Bad,0
58151180,"Sushi roll, California","Sushi roll, California",93,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.83,0.0,0.83,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.47,0.0,2.92,1.0,4,0.9,0.14,6,0.22,13,47,0.133,428,1.974,1.075268817204301,6.279569892473118,3.840245775729646,0.4778972520908005,1.075268817204301,1.003584229390681,0.49627791563275436,1.3142174432497011,3.3282130056323598,1.075268817204301,18.890543148607662,0.7150537634408602,4.245161290322581,20.00935016362786,24.969565217391303,-6.07902206878364,Bad,0
58151190,"Sushi roll, eel","Sushi roll, eel",127,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.83,0.0,0.83,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.21,0.0,7.1,0.7,275,0.9,1.27,9,0.27,9,82,0.751,424,0.882,0.7874015748031497,11.181102362204724,1.968503937007874,24.059492563429576,0.7874015748031498,6.666666666666667,0.5451241671714113,1.1811023622047245,1.687289088863892,1.3737644496565589,49.45044717200857,2.956692913385827,1.388976377952756,14.515576857240672,18.861246148579255,30.589201023429318,Medium,1
58151200,"Sushi roll, salmon","Sushi roll, salmon",103,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.83,0.0,0.83,0.86,0.86,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,6.88,0.7,15,0.5,0.24,5,0.22,11,101,0.226,350,0.882,0.970873786407767,13.359223300970873,2.4271844660194173,1.6181229773462786,0.5393743257820928,1.5533980582524274,0.373412994772218,1.186623516720604,2.542764678687009,2.086345796323074,25.686450114873992,1.0970873786407769,1.712621359223301,14.774166314900802,17.58387505276488,8.10257506210911,Bad,0
58151210,"Sushi roll, shrimp","Sushi roll, shrimp",100,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.83,0.0,0.83,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,7.01,0.7,25,0.5,0.58,25,0.2,13,53,0.154,358,0.882,1.0,14.02,2.5,2.7777777777777777,0.5555555555555556,3.8666666666666663,1.9230769230769231,1.1111111111111112,3.0952380952380953,1.127659574468085,30.97708570389422,0.77,1.764,15.565217391304348,18.099217391304347,12.877868312589872,Medium,1
58151220,Sushi roll tuna,Sushi roll tuna,97,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.83,0.0,0.83,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,7.4,0.7,8,0.5,0.1,4,0.31,12,119,0.069,342,0.882,1.0309278350515463,15.257731958762886,2.5773195876288657,0.9163802978235966,0.572737686139748,0.6872852233676976,0.317208564631245,1.7754868270332187,2.945508100147275,2.610221539811362,27.6598797853459,0.35567010309278346,1.8185567010309278,15.329448677722993,17.503675481846706,10.156204303499194,Medium,1
58151230,"Sushi roll, vegetable","Sushi roll, vegetable",92,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.23,0.0,1.81,1.4,5,1.7,0.23,6,0.2,8,69,0.223,361,0.966,1.0869565217391304,3.934782608695652,5.434782608695652,0.6038647342995169,2.0531400966183573,1.6666666666666667,0.5016722408026756,1.2077294685990339,2.070393374741201,1.5957446808510638,19.068776479969817,1.2119565217391304,2.0999999999999996,17.060491493383743,20.372448015122874,-1.3036715351530574,Bad,0
58151400,"Sushi, topped with crab","Sushi, topped with crab",95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.4499999999999999,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,3.85,0.8,0,0.0,0.08,6,0.22,18,37,0.098,474,2.8560000000000003,1.0526315789473684,8.105263157894736,3.007518796992481,0.0,0.0,0.5614035087719298,0.4858299595141701,1.2865497076023393,4.511278195488721,0.8286674132138858,18.786510739478263,0.5157894736842106,6.012631578947369,21.69336384439359,28.22178489702517,-9.435274157546907,Bad,0
58151410,"Sushi, topped with eel","Sushi, topped with eel",142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,1.14,1.14,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.18,0.0,9.24,0.6,386,0.6,1.77,11,0.3,11,107,1.051,422,0.756,0.704225352112676,13.014084507042254,1.5090543259557343,30.203442879499214,0.4694835680751173,8.309859154929576,0.5958829902491874,1.1737089201877933,1.844399731723675,1.6032364399160923,58.72315251757865,3.7007042253521125,1.064788732394366,12.921004286589097,17.686497244335577,41.03665527324307,Medium,1
58151420,"Sushi, topped with salmon","Sushi, topped with salmon",107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,1.22,1.22,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,8.92,0.6,17,0.0,0.31,5,0.23,13,133,0.305,317,0.756,0.9345794392523364,16.672897196261683,2.002670226969292,1.7653167185877467,0.0,1.9314641744548284,0.35945363048166784,1.1941848390446521,2.8927458834000888,2.6446609663949094,29.46339363559487,1.425233644859813,1.4130841121495328,12.880942706216986,15.719260463226332,13.744133172368537,Medium,1
58151430,"Sushi, topped with shrimp","Sushi, topped with shrimp",103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,1.22,1.22,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,9.1,0.6,31,0.0,0.79,33,0.2,16,65,0.204,329,0.756,0.970873786407767,17.66990291262136,2.0804438280166435,3.344120819848975,0.0,5.113268608414239,2.464525765496639,1.0787486515641855,3.6985668053629217,1.3426977897128691,36.79227518103784,0.9902912621359222,1.4679611650485438,13.887716336006756,16.345968763191223,20.446306417846614,Medium,1
58151440,"Sushi, topped with tuna","Sushi, topped with tuna",99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,1.22,1.22,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,9.66,0.6,6,0.0,0.11,3,0.35,15,159,0.083,306,0.756,1.0101010101010102,19.515151515151516,2.1645021645021645,0.6734006734006733,0.0,0.7407407407407408,0.2331002331002331,1.964085297418631,3.6075036075036078,3.4171502256608646,32.31563445747843,0.4191919191919193,1.5272727272727273,13.438735177865613,15.38519982433026,16.930434633148174,Medium,1
